test_type,pde,hard_rank,split,source_sample_id,historical_sample_index,subset_index,historical_rel_l2_a,historical_rel_l2_u,historical_pde_residual_norm,historical_run_dir,historical_zeta_obs_u,historical_zeta_pde,source_data_path,subset_path
smooth,helmholtz,2,holdout,866,16,0,1.3133689165115356,0.5476791858673096,0.05493379011750221,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-163826,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,3,tune,761,11,1,1.3048795461654663,0.4973846673965454,0.045058101415634155,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-163351,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,4,holdout,24,24,1,1.2982478141784668,0.6401391625404358,0.042976465076208115,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-155928,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,5,tune,820,20,2,1.2483268976211548,0.560712456703186,0.04375976324081421,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-163609,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,6,holdout,79,29,2,1.1822046041488647,0.46946030855178833,0.06616846472024918,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160146,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,7,tune,788,38,3,1.161695957183838,0.4414934515953064,0.03978704288601875,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-163351,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,8,holdout,523,23,3,1.1556984186172485,0.5267941951751709,0.05230340361595154,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-162224,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,9,tune,89,39,4,1.1542004346847534,0.6397273540496826,0.08134780079126358,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160146,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,10,holdout,997,47,4,1.132359504699707,0.3211319148540497,0.036699749529361725,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-164303,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,11,tune,544,44,5,1.1170016527175903,0.30195000767707825,0.042360492050647736,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-162224,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,12,holdout,271,21,5,1.1149811744689941,0.48032239079475403,0.05247953161597252,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-161056,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,13,tune,359,9,6,1.1097195148468018,0.2955814003944397,0.04297761991620064,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-161531,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,14,holdout,712,12,6,1.1052409410476685,0.2756408751010895,0.08401014655828476,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-163134,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,15,tune,289,39,7,1.1018929481506348,0.7043805718421936,0.08478222787380219,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-161056,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,16,holdout,119,19,7,1.068152666091919,0.4124506115913391,0.058801762759685516,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160403,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,17,tune,151,1,8,1.0656887292861938,0.7885765433311462,0.047961484640836716,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160621,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,18,holdout,245,45,8,1.0564265251159668,0.48762205243110657,0.04183046147227287,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160838,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,helmholtz,19,tune,124,24,9,1.048039197921753,0.35104891657829285,0.04875767230987549,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-160403,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/helmholtz_smooth.mat
smooth,helmholtz,20,holdout,318,18,9,1.0478473901748657,0.2597876191139221,0.05691196024417877,outputs/MAIN1000_100_TEST_smooth/helmholtz/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-161313,80000000.0,0.1,/home/tat512/share/PDEdata/helmholtz/helmholtz_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/helmholtz_smooth.mat
smooth,darcy,1,tune,575,15,0,0.49219921231269836,0.08202371001243591,1.3501005172729492,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-212333,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,2,holdout,318,18,0,0.4723550081253052,0.061098579317331314,0.7014490962028503,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211148,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,3,tune,76,16,1,0.47232210636138916,0.09701165556907654,0.8047299981117249,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210057,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,4,holdout,443,3,1,0.46505096554756165,0.08718430995941162,0.6917246580123901,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211807,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,5,tune,133,13,2,0.4649699926376343,0.0743703842163086,0.76225346326828,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210340,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,6,holdout,113,13,2,0.4488181173801422,0.09252441674470901,0.7053397297859192,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210245,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,7,tune,79,19,3,0.44680991768836975,0.08167966455221176,0.5635960102081299,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210057,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,8,holdout,289,9,3,0.44676676392555237,0.07418747991323471,0.7515324354171753,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211053,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,9,tune,988,8,4,0.44490864872932434,0.09679999202489853,0.7417828440666199,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-214230,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,10,holdout,52,12,4,0.44351500272750854,0.043994516134262085,0.8267908692359924,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210003,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,11,tune,756,16,5,0.4373775124549866,0.0571148581802845,0.6944581866264343,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-213140,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,12,holdout,397,17,5,0.4341779053211212,0.057811178267002106,0.7390103936195374,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211525,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,13,tune,21,1,6,0.4284030497074127,0.06530642509460449,0.8063264489173889,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-205854,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,14,holdout,383,3,6,0.42655545473098755,0.0646677315235138,0.6777215600013733,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211525,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,15,tune,412,12,7,0.426226407289505,0.06357157230377197,0.9278033971786499,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211619,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,16,holdout,523,3,7,0.42496752738952637,0.056968897581100464,0.7366955280303955,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-212144,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,17,tune,313,13,8,0.42495399713516235,0.10024387389421463,0.7103496789932251,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-211148,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,18,holdout,119,19,8,0.4215245842933655,0.07586624473333359,0.6022377610206604,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210245,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,darcy,19,tune,611,11,9,0.4149932265281677,0.09224064648151398,0.5953152179718018,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-212521,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/darcy_smooth.mat
smooth,darcy,20,holdout,252,12,9,0.41462552547454834,0.061363015323877335,0.7077456712722778,outputs/MAIN1000_100_TEST_smooth/darcy/inverse/obs_pde_endpoint_stochastic_constant_global_norm100_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_ic-none-icw1_epw1_legacybc0/20260820-210905,500000000.0,0.1,/home/tat512/share/PDEdata/darcy/darcy_test_10000-128-128_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/darcy_smooth.mat
smooth,nsnonbounded,1,tune,964,4,0,0.6891132593154907,0.24421729147434235,0.053829628974199295,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-005134,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,2,holdout,905,5,0,0.6471520066261292,0.24428685009479523,0.05293993651866913,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-004007,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,3,tune,650,10,1,0.6342059969902039,0.49599385261535645,0.05240153148770332,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-235146,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,4,holdout,689,9,1,0.6102409362792969,0.4323934316635132,0.05216764658689499,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-235910,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,5,tune,137,17,2,0.5809627175331116,0.4651474952697754,0.053627144545316696,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-225250,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,6,holdout,301,1,2,0.5680054426193237,0.24481922388076782,0.05387360230088234,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-231037,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,7,tune,61,1,3,0.5671378374099731,0.27625998854637146,0.053308889269828796,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-224655,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,8,holdout,88,8,3,0.5618881583213806,0.2584753930568695,0.05113304778933525,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-224853,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
smooth,nsnonbounded,9,tune,935,15,4,0.5614053010940552,0.37063658237457275,0.05253466218709946,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260821-004358,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/tune/nsnonbounded_smooth.mat
smooth,nsnonbounded,10,holdout,423,3,4,0.5599804520606995,0.30335938930511475,0.05195716395974159,outputs/MAIN1000_100_TEST_smooth/nsnonbounded/inverse/obs_pde_endpoint_stochastic_constant_global_norm1e+10_random500_noise0_uniform100_euler_res-secant_bc-none-bcw1_ic-none-icw1_epw1_legacybc0/20260820-231832,60000.0,0.1,/home/tat512/share/PDEdata/nsnonbounded/nsnonbounded_test_10000-128-128-10_smooth.mat,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/subsets/holdout/nsnonbounded_smooth.mat
